,familysize,hh
30311100010608,4,30311100010608
405100050604,4,405100050604
1063000503,4,1063000503
1083003007,4,1083003007
1021002007,4,1021002007
2153000204,4,2153000204
212300110703,4,212300110703
4143000313,4,4143000313
1021002201,4,1021002201
4023002507,4,4023002507
4023002505,4,4023002505
108300200202,4,108300200202
3043000906,4,3043000906
2041000902,4,2041000902
302300051008,4,302300051008
407300090302,4,407300090302
1083000901,4,1083000901
303100021105,4,303100021105
4051000503,4,4051000503
1063000511,4,1063000511
1153000401,4,1153000401
302300351203,4,302300351203
2204100090702,4,2204100090702
2213000607,4,2213000607
3073001703,4,3073001703
4123000308,4,4123000308
1163001105,4,1163001105
4083000210,4,4083000210
4033000708,4,4033000708
2023000706,4,2023000706
1073000803,4,1073000803
4083000402,4,4083000402
4173001703,4,4173001703
2043001212,4,2043001212
111300051004,4,111300051004
2013000806,4,2013000806
2023000506,4,2023000506
2153000706,4,2153000706
1041000213,4,1041000213
1073001610,4,1073001610
3183000303,4,3183000303
3023001609,4,3023001609
209300330603,4,209300330603
1121000111,4,1121000111
1021000608,4,1021000608
116300131002,4,116300131002
4173001403,4,4173001403
4091000206,4,4091000206
2233001805,4,2233001805
3133000309,4,3133000309
1081000309,4,1081000309
2222300221005,4,2222300221005
4023001107,4,4023001107
4073000507,4,4073000507
4033000408,4,4033000408
4063001309,4,4063001309
2053000401,4,2053000401
2053001302,4,2053001302
2043001503,4,2043001503
4043001208,4,4043001208
2143000205,4,2143000205
30320300211007,4,30320300211007
1071000104,4,1071000104
2083000803,4,2083000803
3203002407,4,3203002407
30105300190602,4,30105300190602
3051000103,4,3051000103
2193000309,4,2193000309
2113000609,4,2113000609
1083001606,4,1083001606
2304300140608,4,2304300140608
1063000504,4,1063000504
4133000308,4,4133000308
2213000609,4,2213000609
3033003306,4,3033003306
310300100403,4,310300100403
4043000603,4,4043000603
321300280803,4,321300280803
2233001108,4,2233001108
1033000301,4,1033000301
2302300080102,4,2302300080102
211300070905,4,211300070905
1063000907,4,1063000907
3083000404,4,3083000404
1083002004,4,1083002004
4043000808,4,4043000808
1053001204,4,1053001204
1131000605,4,1131000605
1021000612,4,1021000612
2205300090611,4,2205300090611
1153000403,4,1153000403
2153000207,4,2153000207
3203002403,4,3203002403
2102100250103,4,2102100250103
304300140803,4,304300140803
106300030505,4,106300030505
1083001604,4,1083001604
3183000410,4,3183000410
321300210601,4,321300210601
1071000101,4,1071000101
4063001106,4,4063001106
4033000602,4,4033000602
113100030302,4,113100030302
4183002006,4,4183002006
1021002107,4,1021002107
403300091101,4,403300091101
3073001810,4,3073001810
2093003305,4,2093003305
220530013070302,4,220530013070302
2233001101,4,2233001101
2033001808,4,2033001808
4173001406,4,4173001406
214300020808,4,214300020808
1021001302,4,1021001302
2153000610,4,2153000610
3183000310,4,3183000310
2123000802,4,2123000802
4023003008,4,4023003008
1133001008,4,1133001008
30211300070503,4,30211300070503
401300030903,4,401300030903
102100110904,4,102100110904
3133000210,4,3133000210
210300070904,4,210300070904
2053001704,4,2053001704
1073001202,4,1073001202
1021000213,4,1021000213
2123001106,4,2123001106
1081000302,4,1081000302
3173000903,4,3173000903
108100020203,4,108100020203
3063000703,4,3063000703
102100140204,4,102100140204
1021001206,4,1021001206
1021002308,4,1021002308
3103000907,4,3103000907
1063000701,4,1063000701
1071000103,4,1071000103
3173001104,4,3173001104
1083002301,4,1083002301
1153000404,4,1153000404
1103000502,4,1103000502
1041000206,4,1041000206
403100020911,4,403100020911
4101000105,4,4101000105
3104300060308,4,3104300060308
307300220105,4,307300220105
4153000907,4,4153000907
3083000401,4,3083000401
4023000703,4,4023000703
3133000311,4,3133000311
110300091001,4,110300091001
3101000107,4,3101000107
205300090606,4,205300090606
3033001505,4,3033001505
2031000110,4,2031000110
404300081003,4,404300081003
106300051004,4,106300051004
4023002009,4,4023002009
4113000901,4,4113000901
3051000102,4,3051000102
3073002005,4,3073002005
1053001909,4,1053001909
3093000113,4,3093000113
2021000109,4,2021000109
3051000106,4,3051000106
110300090303,4,110300090303
4143000305,4,4143000305
1093000403,4,1093000403
3041000702,4,3041000702
4103002909,4,4103002909
2053001710,4,2053001710
4043000805,4,4043000805
1133001605,4,1133001605
108100020802,4,108100020802
110100010203,4,110100010203
4123000502,4,4123000502
402300070201,4,402300070201
3063000710,4,3063000710
3193001209,4,3193001209
3041000209,4,3041000209
3213002801,4,3213002801
2043001401,4,2043001401
207300050203,4,207300050203
2201300060303,4,2201300060303
4023001606,4,4023001606
1021001809,4,1021001809
4073000711,4,4073000711
3041000408,4,3041000408
1021000705,4,1021000705
2173000903,4,2173000903
310300100301,4,310300100301
1021002611,4,1021002611
208300070403,4,208300070403
3023001006,4,3023001006
2033001807,4,2033001807
307100070403,4,307100070403
406300081003,4,406300081003
404300081006,4,404300081006
1053003304,4,1053003304
1063000702,4,1063000702
2173000909,4,2173000909
2123000808,4,2123000808
3010830020020503,4,3010830020020503
3103001203,4,3103001203
1043000811,4,1043000811
3093000107,4,3093000107
3073002304,4,3073002304
104300080702,4,104300080702
2223002608,4,2223002608
1021002208,4,1021002208
1163001102,4,1163001102
2183003704,4,2183003704
4083000203,4,4083000203
302300080103,4,302300080103
415300040902,4,415300040902
4091000210,4,4091000210
1041000211,4,1041000211
2306300060209,4,2306300060209
4023001110,4,4023001110
2083000707,4,2083000707
3213002108,4,3213002108
1021001403,4,1021001403
4033000604,4,4033000604
1053001210,4,1053001210
307300220903,4,307300220903
1021000405,4,1021000405
4083000405,4,4083000405
3103000710,4,3103000710
2033000802,4,2033000802
105300260802,4,105300260802
3183000402,4,3183000402
2043001205,4,2043001205
3031000211,4,3031000211
1163001310,4,1163001310
1153003110,4,1153003110
1033000303,4,1033000303
1083002708,4,1083002708
4173001702,4,4173001702
4183001104,4,4183001104
1133001010,4,1133001010
4083000403,4,4083000403
115300040702,4,115300040702
4063001310,4,4063001310
1053000408,4,1053000408
410300290503,4,410300290503
108300270903,4,108300270903
2073000605,4,2073000605
304100040304,4,304100040304
221430002080802,4,221430002080802
3073001206,4,3073001206
1021002106,4,1021002106
1133001601,4,1133001601
3153001604,4,3153001604
2419300350905,4,2419300350905
1123000603,4,1123000603
215300060703,4,215300060703
211300090503,4,211300090503
408300040504,4,408300040504
203100040604,4,203100040604
4123000303,4,4123000303
2104300080608,4,2104300080608
105300260602,4,105300260602
2193000302,4,2193000302
3183000302,4,3183000302
223300110608,4,223300110608
3133000204,4,3133000204
1021001301,4,1021001301
3043001410,4,3043001410
3023000805,4,3023000805
2302300351202,4,2302300351202
2104300060303,4,2104300060303
4023000706,4,4023000706
3103000707,4,3103000707
3101000402,4,3101000402
4171000803,4,4171000803
30201300040606,3,30201300040606
1143000303,3,1143000303
102100260606,3,102100260606
1133001005,3,1133001005
1083001304,3,1083001304
1083002707,3,1083002707
3073002305,3,3073002305
209300330602,3,209300330602
2212300091005,3,2212300091005
1133000801,3,1133000801
1073002304,3,1073002304
2091000308,3,2091000308
1053002307,3,1053002307
1133001607,3,1133001607
30212300111003,3,30212300111003
3093000210,3,3093000210
3021000203,3,3021000203
1103000906,3,1103000906
2023000709,3,2023000709
2320300211001,3,2320300211001
4193003507,3,4193003507
2233002904,3,2233002904
3213002807,3,3213002807
1021002204,3,1021002204
4123000509,3,4123000509
3023003504,3,3023003504
103300051102,3,103300051102
1021003412,3,1021003412
2083000804,3,2083000804
4033000903,3,4033000903
2411100021110,3,2411100021110
3083000102,3,3083000102
302300050202,3,302300050202
2123000804,3,2123000804
3023000304,3,3023000304
3203001808,3,3203001808
3203002102,3,3203002102
1083000909,3,1083000909
2113300210804,3,2113300210804
30401300030902,3,30401300030902
2113000401,3,2113000401
2081000104,3,2081000104
30321300300708,3,30321300300708
2143000208,3,2143000208
4123000309,3,4123000309
3041000708,3,3041000708
3023001312,3,3023001312
4153000901,3,4153000901
1133002305,3,1133002305
1131000404,3,1131000404
30321300300703,3,30321300300703
3103000601,3,3103000601
1133002102,3,1133002102
307300250904,3,307300250904
1073001201,3,1073001201
2121000307,3,2121000307
4153000706,3,4153000706
417300170903,3,417300170903
2113000407,3,2113000407
4111000204,3,4111000204
3183000209,3,3183000209
222300221018,3,222300221018
4063001102,3,4063001102
2031000106,3,2031000106
403100020904,3,403100020904
2033003309,3,2033003309
2051000112,3,2051000112
2153000703,3,2153000703
4013000507,3,4013000507
110100010206,3,110100010206
413300021007,3,413300021007
1113000302,3,1113000302
104300060305,3,104300060305
1043000604,3,1043000604
30303100021103,3,30303100021103
230230010040203,3,230230010040203
1133000802,3,1133000802
320300270708,3,320300270708
304100070105,3,304100070105
106300051003,3,106300051003
1143000305,3,1143000305
204300141003,3,204300141003
403300091108,3,403300091108
302300030303,3,302300030303
3073002007,3,3073002007
321300300802,3,321300300802
1083002309,3,1083002309
2308300040405,3,2308300040405
3010730012030203,3,3010730012030203
2111000304,3,2111000304
2418300230206,3,2418300230206
1051000310,3,1051000310
2183003706,3,2183003706
1083001612,3,1083001612
2023000504,3,2023000504
3103000702,3,3103000702
1021000805,3,1021000805
2091000611,3,2091000611
4031000210,3,4031000210
310100011003,3,310100011003
1043000802,3,1043000802
4111000209,3,4111000209
1073002305,3,1073002305
1123000303,3,1123000303
310300100303,3,310300100303
4053000602,3,4053000602
201300041004,3,201300041004
3213003004,3,3213003004
1073002011,3,1073002011
4083000410,3,4083000410
2043001507,3,2043001507
2103300051102,3,2103300051102
310300090204,3,310300090204
1053001512,3,1053001512
209100061003,3,209100061003
2153000607,3,2153000607
104300060303,3,104300060303
208100010905,3,208100010905
2308300040103,3,2308300040103
1021000503,3,1021000503
102100150406,3,102100150406
3023000307,3,3023000307
1081000208,3,1081000208
3023001008,3,3023001008
4051000507,3,4051000507
3103001004,3,3103001004
408300040505,3,408300040505
231730009100504,3,231730009100504
4183002309,3,4183002309
3043001404,3,3043001404
411300090105,3,411300090105
1053000801,3,1053000801
4103002601,3,4103002601
2151000103,3,2151000103
3023001307,3,3023001307
2105300300505,3,2105300300505
4023001104,3,4023001104
2041000210,3,2041000210
3101000409,3,3101000409
2083000810,3,2083000810
301300030803,3,301300030803
214300020804,3,214300020804
307300230503,3,307300230503
3191000504,3,3191000504
3041000403,3,3041000403
3093000204,3,3093000204
30302300131004,3,30302300131004
3033001504,3,3033001504
2417300170704,3,2417300170704
2031000402,3,2031000402
1053003006,3,1053003006
110300090302,3,110300090302
1153000409,3,1153000409
4023000702,3,4023000702
1021001706,3,1021001706
4033000410,3,4033000410
303100021110,3,303100021110
3023000301,3,3023000301
2033001805,3,2033001805
4173001707,3,4173001707
3071000506,3,3071000506
1021000702,3,1021000702
221110003070606,3,221110003070606
1103000510,3,1103000510
3041000411,3,3041000411
321300280806,3,321300280806
3203003001,3,3203003001
3071000501,3,3071000501
30311100010603,3,30311100010603
2113000708,3,2113000708
2233001106,3,2233001106
404300081005,3,404300081005
101300021302,3,101300021302
2223002205,3,2223002205
4123000508,3,4123000508
2403100020903,3,2403100020903
1103001211,3,1103001211
230710005030603,3,230710005030603
2321300280802,3,2321300280802
1051000104,3,1051000104
2201300041005,3,2201300041005
2113000402,3,2113000402
4103002602,3,4103002602
1021001915,3,1021001915
30307100050310,3,30307100050310
4033000601,3,4033000601
1073001206,3,1073001206
3113300141006,3,3113300141006
2109300040606,3,2109300040606
3033000908,3,3033000908
2053001705,3,2053001705
2233002603,3,2233002603
1103000910,3,1103000910
1053001202,3,1053001202
2041000203,3,2041000203
1063000912,3,1063000912
2053001311,3,2053001311
3113000404,3,3113000404
1133001404,3,1133001404
1133001207,3,1133001207
3103000905,3,3103000905
4023002508,3,4023002508
2051000106,3,2051000106
110100010202,3,110100010202
1053003309,3,1053003309
402300161006,3,402300161006
3103001210,3,3103001210
1083002710,3,1083002710
3103000603,3,3103000603
1083000905,3,1083000905
1021001208,3,1021001208
2033001810,3,2033001810
4031000208,3,4031000208
1051000106,3,1051000106
2083000504,3,2083000504
30113300141004,3,30113300141004
3101000110,3,3101000110
2105300080810,3,2105300080810
4153000705,3,4153000705
2315300160303,3,2315300160303
30211230006050302,3,30211230006050302
4113000601,3,4113000601
3073002506,3,3073002506
1133001906,3,1133001906
1021001011,3,1021001011
415300060604,3,415300060604
4103002608,3,4103002608
2153000410,3,2153000410
107300200503,3,107300200503
4073000707,3,4073000707
4151000209,3,4151000209
3105300120203,3,3105300120203
1021002008,3,1021002008
221430002080804,3,221430002080804
1063000506,3,1063000506
2317300090103,3,2317300090103
3213002808,3,3213002808
2113300210803,3,2113300210803
415300070907,3,415300070907
220830007040303,3,220830007040303
4111000205,3,4111000205
307300170709,3,307300170709
4043000804,3,4043000804
1133002304,3,1133002304
3133000103,3,3133000103
1073002002,3,1073002002
4123000310,3,4123000310
1103001210,3,1103001210
4033000402,3,4033000402
2183003708,3,2183003708
113300100101,3,113300100101
1083001306,3,1083001306
4171000809,3,4171000809
102100140202,3,102100140202
2033003307,3,2033003307
408300020505,3,408300020505
1103000702,3,1103000702
1041000210,3,1041000210
4173001708,3,4173001708
1063000709,3,1063000709
1043000607,3,1043000607
3203002708,3,3203002708
2233001803,3,2233001803
210830020020505,3,210830020020505
214300020807,3,214300020807
4043000606,3,4043000606
1083002703,3,1083002703
113300141006,3,113300141006
1021000504,3,1021000504
404300060302,3,404300060302
1021000402,3,1021000402
3203002401,3,3203002401
3103000901,3,3103000901
2103000709,3,2103000709
3023003507,3,3023003507
203300330503,3,203300330503
2123000809,3,2123000809
113300080104,3,113300080104
320300241007,3,320300241007
2233002204,3,2233002204
1101000101,3,1101000101
1013000206,3,1013000206
2103000409,3,2103000409
1133002501,3,1133002501
3213002804,3,3213002804
1013000202,3,1013000202
1021000212,3,1021000212
2153000409,2,2153000409
1083002305,2,1083002305
1103000907,2,1103000907
1113000301,2,1113000301
1021001711,2,1021001711
2113300120904,2,2113300120904
1021002309,2,1021002309
4133000302,2,4133000302
1083000605,2,1083000605
1021003411,2,1021003411
1131000212,2,1131000212
1053001905,2,1053001905
2153000405,2,2153000405
1103000506,2,1103000506
1033000308,2,1033000308
1133001006,2,1133001006
2043001204,2,2043001204
4101000511,2,4101000511
4043000604,2,4043000604
1021001710,2,1021001710
2123001307,2,2123001307
1021000810,2,1021000810
2023000710,2,2023000710
2243001303,2,2243001303
1113000304,2,1113000304
214300020802,2,214300020802
3041000206,2,3041000206
3103000802,2,3103000802
1021001402,2,1021001402
1021002508,2,1021002508
1133002504,2,1133002504
2311300030305,2,2311300030305
4023001608,2,4023001608
2105300190609,2,2105300190609
4133000304,2,4133000304
1021000807,2,1021000807
1021000906,2,1021000906
3103001011,2,3103001011
406300081005,2,406300081005
2405100050603,2,2405100050603
3010730016100203,2,3010730016100203
307100050702,2,307100050702
4153000702,2,4153000702
2113000901,2,2113000901
3111000112,2,3111000112
4163000709,2,4163000709
3153001601,2,3153001601
3203001803,2,3203001803
2113000403,2,2113000403
1021001305,2,1021001305
3203002405,2,3203002405
224300131006,2,224300131006
30113300141003,2,30113300141003
1033000504,2,1033000504
1121000105,2,1121000105
4123000307,2,4123000307
4033000605,2,4033000605
3183000405,2,3183000405
4173001407,2,4173001407
1113000508,2,1113000508
3203003002,2,3203003002
2153000604,2,2153000604
4083000201,2,4083000201
2063000301,2,2063000301
1021003415,2,1021003415
307300180802,2,307300180802
1113000501,2,1113000501
205300130703,2,205300130703
2153000707,2,2153000707
2223002607,2,2223002607
1073002302,2,1073002302
4153000403,2,4153000403
1073001604,2,1073001604
1073001602,2,1073001602
1133001211,2,1133001211
2033002801,2,2033002801
2123001305,2,2123001305
1053001203,2,1053001203
4021000209,2,4021000209
4083000407,2,4083000407
2093003304,2,2093003304
2103000710,2,2103000710
2023000708,2,2023000708
1021001802,2,1021001802
3023003506,2,3023003506
4013000301,2,4013000301
204100020801,2,204100020801
3203002108,2,3203002108
1133002508,2,1133002508
3033001513,2,3033001513
2083000701,2,2083000701
1053000404,2,1053000404
2320300241005,2,2320300241005
3133000303,2,3133000303
301063000305050,2,301063000305050
2041000202,2,2041000202
30415300090502,2,30415300090502
3093000108,2,3093000108
2081000107,2,2081000107
4093000902,2,4093000902
4023002004,2,4023002004
3105300300503,2,3105300300503
107300121004,2,107300121004
108300200902,2,108300200902
3213003008,2,3213003008
1013000201,2,1013000201
2233002908,2,2233002908
2031000109,2,2031000109
3041000205,2,3041000205
3030230010040204,2,3030230010040204
2105300120203,2,2105300120203
4043000803,2,4043000803
3105300300509,2,3105300300509
3083000201,2,3083000201
2083000702,2,2083000702
1133001909,2,1133001909
3203003009,2,3203003009
104300061103,2,104300061103
1021002509,2,1021002509
4053001003,2,4053001003
301101000102050,2,301101000102050
3033000909,2,3033000909
3173000910,2,3173000910
402300160903,2,402300160903
3133000211,2,3133000211
2051000110,2,2051000110
1103000509,2,1103000509
3023003512,2,3023003512
2233001802,2,2233001802
2063000309,2,2063000309
2113000703,2,2113000703
4073000908,2,4073000908
1131000406,2,1131000406
2151000110,2,2151000110
2093003302,2,2093003302
30307300120702,2,30307300120702
1083001311,2,1083001311
30307300180810,2,30307300180810
1053003310,2,1053003310
2103000609,2,2103000609
2233002607,2,2233002607
1131000414,2,1131000414
3213003001,2,3213003001
204100020810,2,204100020810
4113000405,2,4113000405
1021002307,2,1021002307
2013000609,2,2013000609
4171000805,2,4171000805
210430008070202,2,210430008070202
2418300200305,2,2418300200305
2033002302,2,2033002302
1131000302,2,1131000302
4051000204,2,4051000204
3033000607,2,3033000607
2402300301009,2,2402300301009
30201300060403,2,30201300060403
3041000207,2,3041000207
1083001611,2,1083001611
230710007040303,2,230710007040303
304100070102,2,304100070102
30304100070103,2,30304100070103
4143000504,2,4143000504
2103000702,2,2103000702
3073001806,2,3073001806
1131000303,2,1131000303
1053003305,2,1053003305
1021001211,2,1021001211
3213002110,2,3213002110
3173001007,2,3173001007
2203000109,2,2203000109
30407300050703,2,30407300050703
2318300030106,2,2318300030106
210530015130103,2,210530015130103
1073000801,2,1073000801
4183001108,2,4183001108
2113000605,2,2113000605
302300030403,2,302300030403
108300200901,2,108300200901
2093003308,2,2093003308
1021000703,2,1021000703
221230011100502,2,221230011100502
2410300290303,2,2410300290303
1133001406,2,1133001406
1153002703,2,1153002703
2113000705,2,2113000705
3113000403,2,3113000403
30307100050309,2,30307100050309
30407300030910,2,30407300030910
4073000903,2,4073000903
4153000904,2,4153000904
2151000105,1,2151000105
1083002705,1,1083002705
4173001405,1,4173001405
317300100703,1,317300100703
31115300040402,1,31115300040402
221230009100406,1,221230009100406
1043000401,1,1043000401
1103001206,1,1103001206
2013000610,1,2013000610
4113000904,1,4113000904
3093000102,1,3093000102
3133000105,1,3133000105
2110300050203,1,2110300050203
3133000306,1,3133000306
230410004030402,1,230410004030402
30104300061104,1,30104300061104
3213002301,1,3213002301
41710008050101,1,41710008050101
3173000901,1,3173000901
3183000208,1,3183000208
3103000705,1,3103000705
2081000102,1,2081000102
302300160107,1,302300160107
4041000301,1,4041000301
1133001411,1,1133001411
2033002806,1,2033002806
4153000602,1,4153000602
4133000306,1,4133000306
1073001601,1,1073001601
1083001305,1,1083001305
4073000504,1,4073000504
1063000903,1,1063000903
1123000608,1,1123000608
2101000206,1,2101000206
2063000303,1,2063000303
221110003070607,1,221110003070607
1123000610,1,1123000610
217300090803,1,217300090803
1153002708,1,1153002708
4153000606,1,4153000606
4123000305,1,4123000305
210930004091101,1,210930004091101
3010630003050502,1,3010630003050502
1163001106,1,1163001106
1021001309,1,1021001309
2123001107,1,2123001107
1113000310,1,1113000310
1053003306,1,1053003306
1071000111,1,1071000111
2112300060503,1,2112300060503
1101000114,1,1101000114
2113000602,1,2113000602
1133001606,1,1133001606
1073002301,1,1073002301
1133001901,1,1133001901
2103000708,1,2103000708
3043001401,1,3043001401
1041000204,1,1041000204
3133000101,1,3133000101
3173000911,1,3173000911
1131000401,1,1131000401
3041000410,1,3041000410
1013000210,1,1013000210
1133002306,1,1133002306
2053003001,1,2053003001
4101000107,1,4101000107
4073000709,1,4073000709
3033001502,1,3033001502
1053002603,1,1053002603
1073002006,1,1073002006
4063000808,1,4063000808
2417300140909,1,2417300140909
108300130403,1,108300130403
1063000505,1,1063000505
224300131004,1,224300131004
2123001301,1,2123001301
2233002605,1,2233002605
1153003105,1,1153003105
3103000607,1,3103000607
4043000609,1,4043000609
2111000303,1,2111000303
30106300090205,1,30106300090205
1043000606,1,1043000606
2041000907,1,2041000907
3203002103,1,3203002103
1073000809,1,1073000809
1021003004,1,1021003004
1131000706,1,1131000706
2043001409,1,2043001409
307100050308,1,307100050308
3203001801,1,3203001801
113300160102,1,113300160102
4023002001,1,4023002001
2104300061103,1,2104300061103
2091000301,1,2091000301
1103000505,1,1103000505
3073002206,1,3073002206
1073001606,1,1073001606
3023003511,1,3023003511
1101000102,1,1101000102
4033000407,1,4033000407
4033000702,1,4033000702
310300100308,1,310300100308
1103000903,1,1103000903
3133000207,1,3133000207
1053002304,1,1053002304
108300230404,1,108300230404
2153000402,1,2153000402
2093003306,1,2093003306
2093003307,1,2093003307
1073001603,1,1073001603
1021001110,1,1021001110
4013000502,1,4013000502
1133001403,1,1133001403
1021003407,1,1021003407
3033003304,1,3033003304
1133002311,1,1133002311
30307300120706,1,30307300120706
307300250903,1,307300250903
3023001007,1,3023001007
1053001207,1,1053001207
3103001208,1,3103001208
1101000110,1,1101000110
1021000204,1,1021000204
3163001608,1,3163001608
3033000907,1,3033000907
3023000802,1,3023000802
30110300050802,1,30110300050802
1083002007,1,1083002007
2233001404,1,2233001404
3203002406,1,3203002406
109300040908,1,109300040908
2105300151305,1,2105300151305
2153000601,1,2153000601
3133000104,1,3133000104
3103001010,1,3103001010
1083003308,1,1083003308
4153000404,1,4153000404
1063000705,1,1063000705
1053000406,1,1053000406
2073000508,1,2073000508
2203000108,1,2203000108
1021001102,1,1021001102
2233002206,1,2233002206
211530004040210,1,211530004040210
222300221017,1,222300221017
2073000505,1,2073000505
1133001002,1,1133001002
2153000208,1,2153000208
4041000304,1,4041000304
2051000113,1,2051000113
2108300230403,1,2108300230403
241030038080403,1,241030038080403
1093000405,1,1093000405
1053000407,1,1053000407
4153000908,1,4153000908
4053001002,1,4053001002
2013000802,1,2013000802
2101000205,1,2101000205
1081000206,1,1081000206
4141000109,1,4141000109
2105300151304,1,2105300151304
4111000207,1,4111000207
1043000806,1,1043000806
1103001205,1,1103001205
1021000313,1,1021000313
210730012100301,1,210730012100301
3023001311,1,3023001311
4033000608,1,4033000608
1133001609,1,1133001609
3073001711,1,3073001711
30311100011017,1,30311100011017
30302300051008,1,30302300051008
1021001105,1,1021001105
1021000401,1,1021000401
3193001202,1,3193001202
